offline_datapoint_26 1686795080 6964,734
offline_datapoint_5 1686795082 4195,000
offline_datapoint_4 1686795080 0,350
offline_datapoint_33 1686795080 126952,920
offline_datapoint_12 1686795080 5460,341
offline_datapoint_19 1686795082 0,000
offline_datapoint_27 1686795083 0,000
offline_datapoint_6 1686795083 0,000
offline_datapoint_34 1686795085 9931038720,000
offline_datapoint_13 1686795083 4533,370
offline_datapoint_14 1686795083 0,129
offline_datapoint_16 1686795083 0,129
offline_datapoint_30 1686795083 0,129
offline_datapoint_28 1686795083 0,129
offline_datapoint_7 1686795083 4,290
offline_datapoint_21 1686795083 1,169
offline_datapoint_0 1686795083 0,129
offline_datapoint_15 1686795083 0,129
offline_datapoint_29 1686795083 0,649
offline_datapoint_8 1686795083 0,129
offline_datapoint_22 1686795083 0,649
offline_datapoint_1 1686795083 0,129
offline_datapoint_9 1686795083 95,319
offline_datapoint_11 1686795083 95,797
offline_datapoint_25 1686795083 98,967
offline_datapoint_23 1686795083 98,271
offline_datapoint_2 1686795083 87,181
offline_datapoint_17 1686795083 94,749
offline_datapoint_31 1686795083 91,842
offline_datapoint_10 1686795083 98,588
offline_datapoint_24 1686795083 94,613
offline_datapoint_3 1686795083 99,089
offline_datapoint_18 1686795083 96,493
offline_datapoint_32 1686795083 98,409
offline_datapoint_20 1686795085 0,000
offline_datapoint_26 1686795083 7824,949
offline_datapoint_5 1686795085 4188,000
offline_datapoint_4 1686795083 0,253
offline_datapoint_33 1686795083 128182,140
offline_datapoint_12 1686795083 10909,118
offline_datapoint_19 1686795085 0,000
offline_datapoint_27 1686795086 0,666
offline_datapoint_6 1686795086 0,000
offline_datapoint_34 1686795088 9945006080,000
offline_datapoint_13 1686795086 4711,946
offline_datapoint_14 1686795086 0,017
offline_datapoint_16 1686795086 0,538
offline_datapoint_30 1686795086 0,000
offline_datapoint_28 1686795086 0,538
offline_datapoint_7 1686795086 3,663
offline_datapoint_21 1686795086 2,621
offline_datapoint_0 1686795086 0,538
offline_datapoint_15 1686795086 0,000
offline_datapoint_29 1686795086 0,017
offline_datapoint_8 1686795086 0,000
offline_datapoint_22 1686795086 0,538
offline_datapoint_1 1686795086 1,580
offline_datapoint_9 1686795086 96,174
offline_datapoint_11 1686795086 96,336
offline_datapoint_25 1686795086 98,696
offline_datapoint_23 1686795086 97,608
offline_datapoint_2 1686795086 85,264
offline_datapoint_17 1686795086 92,172
offline_datapoint_31 1686795086 94,783
offline_datapoint_10 1686795086 98,857
offline_datapoint_24 1686795086 95,496
offline_datapoint_3 1686795086 99,113
offline_datapoint_18 1686795086 97,294
offline_datapoint_32 1686795086 96,343
offline_datapoint_20 1686795088 0,000
offline_datapoint_26 1686795086 7183,060
offline_datapoint_5 1686795088 4177,000
offline_datapoint_4 1686795086 0,349
offline_datapoint_33 1686795086 230689,720
