offline_datapoint_4 1686428218 0,002
offline_datapoint_11 1686428223 2159790,000
offline_datapoint_5 1686428223 4802,000
offline_datapoint_26 1686428223 819294208,000
offline_datapoint_14 1686428223 483659776,000
offline_datapoint_3 1686428223 13185740800,000
offline_datapoint_9 1686428223 336338944,000
offline_datapoint_25 1686428223 8423,000
offline_datapoint_19 1686428221 0,333
offline_datapoint_8 1686428221 2329,074
offline_datapoint_21 1686428223 336338944,000
offline_datapoint_1 1686428221 0,333
offline_datapoint_20 1686428223 8394055680,000
offline_datapoint_7 1686428223 9638703104,000
offline_datapoint_6 1686428221 0,000
offline_datapoint_12 1686428221 0,361
offline_datapoint_24 1686428221 0,087
offline_datapoint_13 1686428221 6455,406
offline_datapoint_18 1686428223 2,000
offline_datapoint_0 1686428221 9790,504
offline_datapoint_16 1686428221 750,938
offline_datapoint_28 1686428221 0,259
offline_datapoint_17 1686428221 26,308
offline_datapoint_10 1686428221 99,783
offline_datapoint_29 1686428221 0,000
offline_datapoint_22 1686428221 7310,582
offline_datapoint_4 1686428221 0,005
offline_datapoint_11 1686428226 2159790,000
offline_datapoint_5 1686428226 4808,000
offline_datapoint_26 1686428226 819302400,000
offline_datapoint_14 1686428226 483659776,000
offline_datapoint_3 1686428226 13186191360,000
offline_datapoint_9 1686428226 336601088,000
offline_datapoint_25 1686428226 8422,000
offline_datapoint_19 1686428224 0,668
offline_datapoint_8 1686428224 2517,175
offline_datapoint_21 1686428226 336601088,000
offline_datapoint_1 1686428224 0,668
offline_datapoint_20 1686428226 8395735040,000
offline_datapoint_7 1686428226 9649299456,000
offline_datapoint_6 1686428224 0,000
offline_datapoint_12 1686428224 0,136
offline_datapoint_24 1686428224 0,087
offline_datapoint_13 1686428224 6094,828
offline_datapoint_18 1686428226 0,000
offline_datapoint_0 1686428224 9182,799
offline_datapoint_16 1686428224 713,995
offline_datapoint_28 1686428224 0,107
offline_datapoint_17 1686428224 6,676
offline_datapoint_10 1686428224 99,910
offline_datapoint_29 1686428224 0,000
offline_datapoint_22 1686428224 14745,600
offline_datapoint_4 1686428224 0,002
offline_datapoint_11 1686428229 2159790,000
offline_datapoint_5 1686428229 4804,000
offline_datapoint_26 1686428229 819347456,000
offline_datapoint_14 1686428229 483676160,000
offline_datapoint_3 1686428229 13180493824,000
offline_datapoint_9 1686428229 336334848,000
offline_datapoint_25 1686428229 8424,000
offline_datapoint_19 1686428227 0,000
offline_datapoint_8 1686428227 1660,771
offline_datapoint_21 1686428229 336334848,000
offline_datapoint_1 1686428227 0,000
offline_datapoint_20 1686428229 8388562944,000
offline_datapoint_7 1686428229 9622568960,000
offline_datapoint_6 1686428227 0,000
offline_datapoint_12 1686428227 0,578
offline_datapoint_24 1686428227 0,304
offline_datapoint_13 1686428227 6546,841
offline_datapoint_18 1686428229 0,000
offline_datapoint_0 1686428227 9869,382
offline_datapoint_16 1686428227 848,868
offline_datapoint_28 1686428227 0,148
offline_datapoint_17 1686428227 15,985
offline_datapoint_10 1686428227 99,861
offline_datapoint_29 1686428227 3,663
offline_datapoint_22 1686428227 14848,000
offline_datapoint_4 1686428227 0,003
offline_datapoint_11 1686428232 2159790,000
offline_datapoint_5 1686428232 4797,000
offline_datapoint_26 1686428232 819286016,000
offline_datapoint_14 1686428232 483803136,000
offline_datapoint_3 1686428232 13179248640,000
offline_datapoint_9 1686428232 336687104,000
offline_datapoint_25 1686428232 8424,000
offline_datapoint_19 1686428230 0,000
offline_datapoint_8 1686428230 4711,497
offline_datapoint_21 1686428232 336687104,000
offline_datapoint_1 1686428230 0,000
offline_datapoint_20 1686428232 8388091904,000
offline_datapoint_7 1686428232 9623928832,000
offline_datapoint_6 1686428230 0,043
offline_datapoint_12 1686428230 1,013
offline_datapoint_24 1686428230 0,261
offline_datapoint_13 1686428230 6545,061
offline_datapoint_18 1686428232 0,000
offline_datapoint_0 1686428230 10258,888
offline_datapoint_16 1686428230 780,190
offline_datapoint_28 1686428230 0,085
offline_datapoint_17 1686428230 4,336
offline_datapoint_10 1686428230 99,921
offline_datapoint_29 1686428230 0,334
offline_datapoint_22 1686428230 7561,846
offline_datapoint_4 1686428230 0,002
offline_datapoint_11 1686428235 2159790,000
offline_datapoint_5 1686428235 4795,000
offline_datapoint_26 1686428235 819286016,000
offline_datapoint_14 1686428235 483872768,000
offline_datapoint_3 1686428235 13182791680,000
offline_datapoint_9 1686428235 336617472,000
offline_datapoint_25 1686428235 8421,000
offline_datapoint_19 1686428233 0,666
offline_datapoint_8 1686428233 1657,218
offline_datapoint_21 1686428235 336617472,000
offline_datapoint_1 1686428233 0,666
offline_datapoint_20 1686428235 8391270400,000
offline_datapoint_7 1686428235 9627078656,000
offline_datapoint_6 1686428233 0,000
offline_datapoint_12 1686428233 0,214
offline_datapoint_24 1686428233 0,130
offline_datapoint_13 1686428233 9280,489
offline_datapoint_18 1686428235 0,000
offline_datapoint_0 1686428233 13905,919
offline_datapoint_16 1686428233 647,174
offline_datapoint_28 1686428233 0,179
offline_datapoint_17 1686428233 15,647
offline_datapoint_10 1686428233 99,885
offline_datapoint_29 1686428233 0,000
offline_datapoint_22 1686428233 9063,489
offline_datapoint_4 1686428233 0,004
offline_datapoint_11 1686428238 2159790,000
offline_datapoint_5 1686428238 4802,000
offline_datapoint_26 1686428238 819302400,000
offline_datapoint_14 1686428238 483872768,000
offline_datapoint_3 1686428238 13184876544,000
offline_datapoint_9 1686428238 336637952,000
offline_datapoint_25 1686428238 8422,000
offline_datapoint_19 1686428236 0,668
offline_datapoint_8 1686428236 2872,702
offline_datapoint_21 1686428238 336637952,000
offline_datapoint_1 1686428236 0,668
offline_datapoint_20 1686428238 8391831552,000
offline_datapoint_7 1686428238 9626873856,000
offline_datapoint_6 1686428236 0,043
offline_datapoint_12 1686428236 0,640
offline_datapoint_24 1686428236 0,304
offline_datapoint_13 1686428236 6227,805
offline_datapoint_18 1686428238 0,000
offline_datapoint_0 1686428236 9454,713
offline_datapoint_16 1686428236 742,129
offline_datapoint_28 1686428236 0,180
offline_datapoint_17 1686428236 18,361
offline_datapoint_10 1686428236 99,846
offline_datapoint_29 1686428236 0,000
offline_datapoint_22 1686428236 8713,309
offline_datapoint_4 1686428236 0,004
offline_datapoint_11 1686428241 2159790,000
offline_datapoint_5 1686428241 4809,000
offline_datapoint_26 1686428241 819355648,000
offline_datapoint_14 1686428241 483872768,000
offline_datapoint_3 1686428241 13185732608,000
offline_datapoint_9 1686428241 336891904,000
offline_datapoint_25 1686428241 8421,000
offline_datapoint_19 1686428239 0,667
offline_datapoint_8 1686428239 2842,922
offline_datapoint_21 1686428241 336891904,000
offline_datapoint_1 1686428239 0,667
offline_datapoint_20 1686428241 8392155136,000
offline_datapoint_7 1686428241 9627013120,000
offline_datapoint_6 1686428239 0,000
offline_datapoint_12 1686428239 0,266
offline_datapoint_24 1686428239 0,174
offline_datapoint_13 1686428239 6221,892
offline_datapoint_18 1686428241 0,000
offline_datapoint_0 1686428239 9270,165
offline_datapoint_16 1686428239 681,394
offline_datapoint_28 1686428239 0,176
offline_datapoint_17 1686428239 13,668
offline_datapoint_10 1686428239 99,823
offline_datapoint_29 1686428239 0,000
offline_datapoint_22 1686428239 5894,244
offline_datapoint_4 1686428239 0,004
offline_datapoint_11 1686428244 2159790,000
offline_datapoint_5 1686428244 4798,000
offline_datapoint_26 1686428244 819306496,000
offline_datapoint_14 1686428244 483872768,000
offline_datapoint_3 1686428244 13184479232,000
offline_datapoint_9 1686428244 336756736,000
offline_datapoint_25 1686428244 8422,000
offline_datapoint_19 1686428242 0,333
offline_datapoint_8 1686428242 3838,289
offline_datapoint_21 1686428244 336756736,000
offline_datapoint_1 1686428242 0,333
offline_datapoint_20 1686428244 8392290304,000
offline_datapoint_7 1686428244 9624801280,000
offline_datapoint_6 1686428242 0,087
offline_datapoint_12 1686428242 0,566
offline_datapoint_24 1686428242 0,390
offline_datapoint_13 1686428242 6766,678
offline_datapoint_18 1686428244 0,000
offline_datapoint_0 1686428242 10167,323
offline_datapoint_16 1686428242 740,168
offline_datapoint_28 1686428242 0,165
offline_datapoint_17 1686428242 17,639
offline_datapoint_10 1686428242 99,891
offline_datapoint_29 1686428242 0,333
offline_datapoint_22 1686428242 8655,698
offline_datapoint_4 1686428242 0,003
offline_datapoint_11 1686428247 2159790,000
offline_datapoint_5 1686428247 4796,000
offline_datapoint_26 1686428247 819355648,000
offline_datapoint_14 1686428247 483872768,000
offline_datapoint_3 1686428247 13185175552,000
offline_datapoint_9 1686428247 337108992,000
offline_datapoint_25 1686428247 8423,000
offline_datapoint_19 1686428245 0,000
offline_datapoint_8 1686428245 6453,091
offline_datapoint_21 1686428247 337108992,000
offline_datapoint_1 1686428245 0,000
offline_datapoint_20 1686428247 8392282112,000
offline_datapoint_7 1686428247 9625477120,000
offline_datapoint_6 1686428245 0,000
offline_datapoint_12 1686428245 0,641
offline_datapoint_24 1686428245 0,390
offline_datapoint_13 1686428245 7864,632
offline_datapoint_18 1686428247 0,000
offline_datapoint_0 1686428245 12471,221
offline_datapoint_16 1686428245 849,924
offline_datapoint_28 1686428245 0,045
offline_datapoint_17 1686428245 4,333
offline_datapoint_10 1686428245 99,924
offline_datapoint_29 1686428245 0,000
offline_datapoint_22 1686428245 7246,769
offline_datapoint_4 1686428245 0,001
offline_datapoint_11 1686428250 2159790,000
offline_datapoint_5 1686428250 4792,000
offline_datapoint_26 1686428250 819249152,000
offline_datapoint_14 1686428250 483872768,000
offline_datapoint_3 1686428250 13184765952,000
offline_datapoint_9 1686428250 336760832,000
offline_datapoint_25 1686428250 8424,000
offline_datapoint_19 1686428248 0,000
offline_datapoint_8 1686428248 1228,235
offline_datapoint_21 1686428250 336760832,000
offline_datapoint_1 1686428248 0,000
offline_datapoint_20 1686428250 8391589888,000
offline_datapoint_7 1686428250 9624793088,000
offline_datapoint_6 1686428248 0,000
offline_datapoint_12 1686428248 0,503
offline_datapoint_24 1686428248 0,521
offline_datapoint_13 1686428248 7625,861
offline_datapoint_18 1686428250 0,000
offline_datapoint_0 1686428248 11460,635
offline_datapoint_16 1686428248 628,958
offline_datapoint_28 1686428248 0,134
offline_datapoint_17 1686428248 12,673
offline_datapoint_10 1686428248 99,918
offline_datapoint_29 1686428248 0,667
offline_datapoint_22 1686428248 6790,737
offline_datapoint_4 1686428248 0,003
offline_datapoint_11 1686428253 2159790,000
offline_datapoint_5 1686428253 4791,000
offline_datapoint_26 1686428253 819322880,000
offline_datapoint_14 1686428253 483889152,000
offline_datapoint_3 1686428253 13183696896,000
offline_datapoint_9 1686428253 335466496,000
offline_datapoint_25 1686428253 8425,000
offline_datapoint_19 1686428251 0,333
offline_datapoint_8 1686428251 5115,673
offline_datapoint_21 1686428253 335466496,000
offline_datapoint_1 1686428251 0,333
offline_datapoint_20 1686428253 8391598080,000
offline_datapoint_7 1686428253 9625157632,000
offline_datapoint_6 1686428251 0,087
offline_datapoint_12 1686428251 0,932
offline_datapoint_24 1686428251 0,521
offline_datapoint_13 1686428251 9073,420
offline_datapoint_18 1686428253 0,000
offline_datapoint_0 1686428251 14128,763
offline_datapoint_16 1686428251 881,277
offline_datapoint_28 1686428251 0,109
offline_datapoint_17 1686428251 12,666
offline_datapoint_10 1686428251 99,888
offline_datapoint_29 1686428251 0,000
offline_datapoint_22 1686428251 10132,211
offline_datapoint_4 1686428251 0,002
offline_datapoint_11 1686428256 2159790,000
offline_datapoint_5 1686428256 4796,000
offline_datapoint_26 1686428256 819359744,000
offline_datapoint_14 1686428256 483889152,000
offline_datapoint_3 1686428256 13185310720,000
offline_datapoint_9 1686428256 335458304,000
offline_datapoint_25 1686428256 8425,000
offline_datapoint_19 1686428254 0,667
offline_datapoint_8 1686428254 1685,280
offline_datapoint_21 1686428256 335458304,000
offline_datapoint_1 1686428254 0,667
offline_datapoint_20 1686428256 8395309056,000
offline_datapoint_7 1686428256 9634541568,000
offline_datapoint_6 1686428254 0,043
offline_datapoint_12 1686428254 0,590
offline_datapoint_24 1686428254 0,347
offline_datapoint_13 1686428254 6357,798
offline_datapoint_18 1686428256 0,000
offline_datapoint_0 1686428254 9422,033
offline_datapoint_16 1686428254 679,645
offline_datapoint_28 1686428254 0,090
offline_datapoint_17 1686428254 8,000
offline_datapoint_10 1686428254 99,926
offline_datapoint_29 1686428254 0,000
offline_datapoint_22 1686428254 7338,667
offline_datapoint_4 1686428254 0,002
offline_datapoint_11 1686428259 2159790,000
offline_datapoint_5 1686428259 4800,000
offline_datapoint_26 1686428259 819412992,000
offline_datapoint_14 1686428259 483889152,000
offline_datapoint_3 1686428259 13184274432,000
offline_datapoint_9 1686428259 335212544,000
offline_datapoint_25 1686428259 8426,000
offline_datapoint_19 1686428257 0,000
offline_datapoint_8 1686428257 2822,365
offline_datapoint_21 1686428259 335212544,000
offline_datapoint_1 1686428257 0,000
offline_datapoint_20 1686428259 8392163328,000
offline_datapoint_7 1686428259 9625833472,000
offline_datapoint_6 1686428257 0,000
offline_datapoint_12 1686428257 0,574
offline_datapoint_24 1686428257 0,261
offline_datapoint_13 1686428257 6374,342
offline_datapoint_18 1686428259 0,000
offline_datapoint_0 1686428257 9657,093
offline_datapoint_16 1686428257 823,690
offline_datapoint_28 1686428257 0,115
offline_datapoint_17 1686428257 9,341
offline_datapoint_10 1686428257 99,895
offline_datapoint_29 1686428257 0,000
offline_datapoint_22 1686428257 7168,000
offline_datapoint_4 1686428257 0,002
offline_datapoint_11 1686428262 2159790,000
offline_datapoint_5 1686428262 4812,000
offline_datapoint_26 1686428262 819367936,000
offline_datapoint_14 1686428262 483889152,000
offline_datapoint_3 1686428262 13186400256,000
offline_datapoint_9 1686428262 335589376,000
offline_datapoint_25 1686428262 8426,000
offline_datapoint_19 1686428260 0,000
offline_datapoint_8 1686428260 7155,030
offline_datapoint_21 1686428262 335589376,000
offline_datapoint_1 1686428260 0,000
offline_datapoint_20 1686428262 8394272768,000
offline_datapoint_7 1686428262 9627295744,000
offline_datapoint_6 1686428260 0,043
offline_datapoint_12 1686428260 0,595
offline_datapoint_24 1686428260 0,347
offline_datapoint_13 1686428260 8932,546
offline_datapoint_18 1686428262 0,000
offline_datapoint_0 1686428260 13883,082
offline_datapoint_16 1686428260 943,879
offline_datapoint_28 1686428260 0,070
offline_datapoint_17 1686428260 4,330
offline_datapoint_10 1686428260 99,948
offline_datapoint_29 1686428260 0,000
offline_datapoint_22 1686428260 10397,538
offline_datapoint_4 1686428260 0,001
offline_datapoint_11 1686428265 2159790,000
offline_datapoint_5 1686428265 4807,000
offline_datapoint_26 1686428265 819310592,000
offline_datapoint_14 1686428265 483889152,000
offline_datapoint_3 1686428265 13186277376,000
offline_datapoint_9 1686428265 335216640,000
offline_datapoint_25 1686428265 8427,000
offline_datapoint_19 1686428263 0,000
offline_datapoint_8 1686428263 45,345
offline_datapoint_21 1686428265 335216640,000
offline_datapoint_1 1686428263 0,000
offline_datapoint_20 1686428265 8394391552,000
offline_datapoint_7 1686428265 9626976256,000
offline_datapoint_6 1686428263 0,043
offline_datapoint_12 1686428263 0,513
offline_datapoint_24 1686428263 0,347
offline_datapoint_13 1686428263 6909,459
offline_datapoint_18 1686428265 0,000
offline_datapoint_0 1686428263 9981,589
offline_datapoint_16 1686428263 647,835
offline_datapoint_28 1686428263 0,269
offline_datapoint_17 1686428263 45,345
offline_datapoint_10 1686428263 99,813
offline_datapoint_29 1686428263 0,667
offline_datapoint_22 1686428263 6866,824
offline_datapoint_4 1686428263 0,005
offline_datapoint_11 1686428268 2159790,000
offline_datapoint_5 1686428268 4810,000
offline_datapoint_26 1686428268 819355648,000
offline_datapoint_14 1686428268 483889152,000
offline_datapoint_3 1686428268 13185441792,000
offline_datapoint_9 1686428268 335224832,000
offline_datapoint_25 1686428268 8427,000
offline_datapoint_19 1686428266 0,000
offline_datapoint_8 1686428266 6008,761
offline_datapoint_21 1686428268 335224832,000
offline_datapoint_1 1686428266 0,000
offline_datapoint_20 1686428268 8394383360,000
offline_datapoint_7 1686428268 9627136000,000
offline_datapoint_6 1686428266 0,043
offline_datapoint_12 1686428266 1,003
offline_datapoint_24 1686428266 0,434
offline_datapoint_13 1686428266 7685,694
offline_datapoint_18 1686428268 0,000
offline_datapoint_0 1686428266 11478,877
offline_datapoint_16 1686428266 931,630
offline_datapoint_28 1686428266 0,083
offline_datapoint_17 1686428266 5,333
offline_datapoint_10 1686428266 99,939
offline_datapoint_29 1686428266 0,000
offline_datapoint_22 1686428266 6656,000
offline_datapoint_4 1686428266 0,002
offline_datapoint_11 1686428271 2159790,000
offline_datapoint_5 1686428271 4811,000
offline_datapoint_26 1686428271 819404800,000
offline_datapoint_14 1686428271 483889152,000
offline_datapoint_3 1686428271 13185110016,000
offline_datapoint_9 1686428271 335228928,000
offline_datapoint_25 1686428271 8428,000
offline_datapoint_19 1686428269 0,000
offline_datapoint_8 1686428269 49,021
offline_datapoint_21 1686428271 335228928,000
offline_datapoint_1 1686428269 0,000
offline_datapoint_20 1686428271 8394502144,000
offline_datapoint_7 1686428271 9626898432,000
offline_datapoint_6 1686428269 0,043
offline_datapoint_12 1686428269 0,291
offline_datapoint_24 1686428269 0,347
offline_datapoint_13 1686428269 7020,066
offline_datapoint_18 1686428271 0,000
offline_datapoint_0 1686428269 10149,099
offline_datapoint_16 1686428269 655,620
offline_datapoint_28 1686428269 0,096
offline_datapoint_17 1686428269 7,670
offline_datapoint_10 1686428269 99,925
offline_datapoint_29 1686428269 0,000
offline_datapoint_22 1686428269 8726,261
